Kategori;Ad;Yorum;islemci;hafiza;Kalite;Batarya;Ortalama;Genel_Ortalama;Sonuc
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Servisi bekliyoruz hâlâ;4;4;4;4;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Perfect product! I'm a happy client !;4;4;;;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Ürünü yaklaþýk 6 aydýr kullanmaktayým. Alýr almaz yorum yapmak istemedim kullandýktan sonra yorum yapmak istedim. Öncelikle teslimat harikaydý kapýma kadar teslim ettiler. Ürününe kurulum yapmýyorlar fakat zaten kuruluma gerek yok fiþe takmanýz yetiyor. Ses yapýyor diyenler olmuþ ilk baþta benimkide yapýyordu bu üründe hata olduðu için deðil ayaklarý yere tam basmadýðý için. Ayaklarý vida þeklinde basitçe tüm ayaklarýn yere bastýðýndan emin olduðunuz taktirde çalýþtýðýný anlamanýz imkansýz. Soðutma performansý gayet harika sorunsuz ve az yakýyor. Faturamda zamlara raðmen uçuk bir rakam yok. Boyutlarý ofis için, iki kiþi için harika hatta evde çok yemek yapmayan aileler içinde harika. Ama çok yemek piþen 4 kiþilik bir aile için ufak kalabilir. Genel olarak sorunsuz cihaz. Tek sorun eðer arka duvara sebzeleri yaslarsanýz buzlama oluyor ki bu her buzdolabýnda olan bir durum. Bunu raflara 3 liraya sepet alýp ürünleri sepete koyarak çözdüm. Zaten dikkat ederseniz bir problem olmuyor. Özetle herkese tavsiye ederim bilinçsiz yorumlara kulak asmayýn. Bir buzdolabý ne kadar ses yapabilir ki o kullanýcýnýn bilinçsizliði.;4;;;;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;4 günlük kullanýmdan sonra yazýyorum , ürün sessiz çalýþýyor ve soðutmasý buzdolabýndan beklenen bir performansta çalýþýyor, boyutu bekar ya da iki kiþilik bir aileye yeterli tam bir fiyat performans ürünü . Tek eksisi ürünü kurmaya gelen servis 90 TL kurulum ücreti alýyor.;4;4;4;4;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Sabah geldi, öðleden sonra kuruldu. Orta boy bir dolap ve birkaç kiþiye kadar ideal. Bir de herhangi bir kurulum ücreti ödemedim. Müþteri hizmetlerinden ücretsiz kurulum olduðunu seri numarasý ile öðrenmiþtim. Müþteri hizmetleri ve servis yetkilileri kibar ve özveriliydi. Teþekkürler.;4;4;4;4;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Fiyata göre iyi tek sýkýntýsý sesi fazla. Servis konusunda da para isteyen servis olursa kutuyu açtýrmadan önce servis elemanýna merkezi aramasýný ve koli dýþýndaki barkod numarasýný karþý tarafa okuyup ücret almamýz gerekiyor mu diye sordurun hoparlörde dinleyin. Vestelin sistemindeki barkodla eþleþtiðinde ürünün ücretsiz kurulabileceðini söyleyecekler. Yine para isteyen olursa verin makbuz alýn ve vestel müþteri hizmetlerine servisi þikayet edip paranýzýn iadesini isteyin;4;4;;;4;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Güvenli bir þekilde elime ulaþtý vestel kurulum için ücret istedi ürün   dolap karlanma tapýyor ama iyide soðutuyor idare eder fiyatý uyguna geldiði için almýþtým;4;;;;4;4.2;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Kaçýrýlmamasý gereken bir ürün;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Ürünü beðendim güzel Tek eksiði kapak yönü deðiþmiyor;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Aynýsýndan kullanýyotduk. Memnun olduðumuz için ikinciyi aldýk.;4;4;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Urun gayet baþarýlý 3/4 kiþilik aile için ideal;4;;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Teþekkür ederim. Ürün 4. Gün teslim edildi.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Çok memnun kaldým annemede aldým;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Mütiþ;4;4;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;Ýç hacmi tatmin edici büyüklükte. Yan kýsýmlarý fazla ýsýnýyor.  Kapý kýsmýnda 1 raf daha olsa çok iyi olurmuþ. Servis profesyoneldi. Priz akým koruyucu önerdi. Ýnverter motorlu cihazlar için gerekli olduðunu söylediler. Yanlarýnda getirdikleri kendilerinin sattýklarý akým koruyucuyu almadým. Uygun fiyata koruyuculuðu yüksek baþka bir ürün aldým.  Ayrýca makinenin içini karbonatlý su ile temizlememizi önerdiler. Raf camlarýný ince buldum umarým çabuk kýrýlmazlar.;4;;;;4;4.6;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Yeni kullanmaya baþladým ve bize yeter;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Eh iþte idare eder, ayný odada uyuyorsanýz çok ses yapýyor.;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;140 lt yazýyor ama iç hacmi deðil, burada bi yanýltma yapýlmýþ gibi hissettim, ürün özelliklerinde 101 lt alt bölme yazýyor ama dondurucu kýsmý yazmýyor, resimde göreceksiniz onun hacmini de. Kýsacasý 140 iç hacim yok ama gayet güzel geniþ yeterli yani;4;4;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Begendim ici geniþ;4;;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Çok güzel sessiz çalýsýyor ve hýzlý kargo güzel paketleme. Fiyatý da uygun oldukca þýk;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;tek kiþi için oldukça yeterli bir dolap. statik olmasý ne anlama geliyor anlayamadým bildiðimiz derin dondurucular ile ayný mantýkla mý çalýþýyor bilmiyorum fakat iç hacmi olarak düdüklü tencere de sýðýyor yanýna da orta boy bir karpuz falan alýr ve küçük þeyler için de yer kalýr. haftalýk alýþveriþ yapýyorsanýz yeter yani. ben alalý 3 ay kadar oldu ilk zaman göre biraz sesli çalýþýyor ama rahatsýz edecek kadar yüksek deðil. soðutmasý aðzýna kadar dolu da olsa yeterli. üst kýsým biraz buzlanma yapmýþ fakat kapaðý açýk unutmuþum ondan dolayý mý bilmiyorum ama kullanýma engel olacak kadar çok deðil zaten az bir buz olmuþ. kuruluma gelen servis arkadaþlar samimi sýcak kanlý kiþilerdi ve bahsettiðine göre arçelik olan modeli ile vidasýna kadar aynýlar sadece marka farký var bu da pazarlama ile ilgili dedi ve dolabýn kaliteli bir dolap olduðundan bahsetti. bundan önceki küçük dolabým da ayný model arçelik olandý ve servis sanýrým haklý çünkü içi dýþý þekil olarak aynýlardý. genel olarak küçük dolaba ihtiyacý olanlara tavsiye ederim.;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Ürünü 30 Mayýsta sipariþ ettim ve elime 8 Haziranda ulaþtý. Kargo iþlemleri biraz daha hýzlý olabilirdi diye düþünüyorum ama içinde bulunduðumuz durumdan ve kargo  þirketlerinin yoðunluðundan dolayý ihtimaller dahilinde gördüm. Ürünü aldýktan 2-3 saat sonra akþamýna servis yönlendirdiler kurulum için, kendilerine ilgilerinden dolayý ayrýca teþekkür ederim. Birkaç saat bekledikten sonra dolabý fiþe taktým kendini soðutmasý için. Ýç hacim olarak tek kiþi için ideal büyüklükte. Özellikle haftalýk alýþveriþ yapýyorsanýz yeterli olacaktýr. Ýlk çalýþmasýnd buzlanma yaþayanlar falan olmuþ sanýrým yorumlarda okumuþtum, öyle bir problem yaþamadým ben. Yaz aylarýnda olduðumuz için servisten gelen bey efendi 4. ayarda kullanmamý önerdi. Dolap kendisini soðuturken rahatsýz edici boyutta motor sesi vs. duymadým. Sessiz çalýþmasý benim için önemli bir kriterdi. Ýlk izlenimlerim bu yöndeydi, birde Kargo iþlemi hýzlý olsaydý 5 yýldýzlýk ürün kendisi.;4;4;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-306 E A+ 140 lt Statik Büro Tipi Mini Buzdolabý;Alalý 2 aydan fazla oldu. Neredeyse hiç ses çýkartmýyor. Hacimi ofis için yeterli. Buzluðu güzel donduruyor. Garantisinin aktivasyonu için kurulumu bayisine yaptýrmanýz gerekiyor.;4;;;;4;4.7;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Bir aile için yeterli ve güzel soðutuyor;4;4;4;4;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Çok çabuk bir þekilde elimize ulaþtý ve ayný gün servisten gelip kurulumunu yaptýlar. Çok güzel soðutuyor. Gayet büyük ve kaliteli. Fakat yorumlarda çok sessiz çalýþtýðýný yazanlar olmuþ ben de öyle sanýp almýþtým ama aþýrý olmasa da sesli çalýþýyor. Gündüz pek fark edilmese de gece baya fark ediliyor. Onun dýþýnda gayet iyi.;4;4;4;4;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;2. dolap olarak aldým hýzlýca geldi servis de hemen kurdu. fakat samsungun daha geniþ olan mutfaktaki dolaptan azýcýk daha ses cýkartýyor. oyle cok rahatsýz edici deðil ama normalden bir týk daha. yine de ben cok begendim. evde bebek ve cocuklar olunca 2.dolap olarak iyi iþ goruyor. ama tek dolap olsa cocuklu aileye yetmez.;4;4;;;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Super;4;;;;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;"ürün gerçekten iyi soðutuyor. üst kýsmý buzdolabý olarak da kullanýlabiliyor; yalnýz ayarlamak için önce fiþi çekip soðutucu ayarýna getirip sonra fiþi tekrar takmanýz gerekli çünkü bazen algýlamýyor. (sýfýrlamak lazým). onun dýþýnda kapý açýk ikazý yok, bence büyük eksik (bunu bilerek aldým o ayrý). raflar çok ergonomik deðil.  Ýç raflar daha ergonomik olabilirdi. Meyve ve Sebze koyma yeri tek parça. Geniþ ve yüksek olan o çekmeceyip açýp kapatmak oldukça zor. Çünkü kenarlarýnda ki ray sistemi iyi deðil ve tam ortadan veya iki elle açýp kapatmanýz lazým ki saða sola takýlmadan iþinizi yapýn. (altýnda ray var). ön yüzü inox kaplama yanlar deri gibi yumuþak bir malzeme. ara sýra deðiþik sesler çýkardýðý doðru (no frostlar bu sesi yapar, malum oluþan buzu kendisi kýrýyor) bu dolapla ayný odada uyumak sorun olabilir ";4;4;4;4;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Buz dolabý Ýzmit sýcaklarýnda muazzam soðutuyor sesi çok az çýkýyor 2 ay oldu kullanalý bazen buz kurma diyorlar tak tuk bir yada iki kez ses çýkarýyor baþka süper çok beðendik;4;4;4;4;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Ürün gayet baþarýlý. Ýnox dýþ yüzey, parmak izi býrakmýyor. Dýþ koli ambalajýyla iç kapýdan sýfýr pay ile giriyor. Horoz lojistik, dolabý odanýn içine kadar býrakýyor. Kargo 3 günde geldi.Dolap sessiz çalýþýyor. Bazý yorumcular dolabýn çok ses yaptýðýndan bahsetmiþ. Halbuki dolabýn içine ilk kez malzemeleri koyunca dolap ilk 5 saat içerisini soðutmak için tam gaz çalýþýyor. 4-5 saatten sonra dolabýn çalýþmasý normale dönüyor. Bence çok sessiz.;4;4;;;4;4.5;Olumsuz
 Buzdolabý;Samsung RT46K6000S8/TR 468 lt No-Frost Buzdolabý;Urun kusurlu geldi geçen hafta çarþamba teslim edildi iade olusturdum bu hafta salý oldu hala iadeyi kargo þirketi horoz lojistik gelip almadý salonun ortasýnda koca bir buzdolabi ve ambalaj paketiyle 1 haftadýr yaþýyoruz çok maðdursuz arýyorum müþteri hizmetlerini anca kayýt acýyor çaðrý merkezi ama kayda ve þikayetlere gizli bir reaksiyon yok hepsiburada çaðrý merkezi kargo firmasýnýn üzerine atýyor hýzlýk birþey yok onlarý arayýn diye kargo firmasida acillerinizi bildirmez deyip sallýyor da sallýyor hiç memnun kalmadýk durumdan çok maðdursuz ve bu maðduriyetimizi tüm yetkililere arayýp bildirgenize raðmen hala kargonun gelip almasýný bekliyoruz yok kargo gelip alacakmýþ geri götürecekmiþ ordan kontrol edilecekmis ordan yeni ürün gonderilecekmis acaba kaç hafta sürecek bu toplam iþlem 1 hafta oldu hala iadeyi teslim almaya gelen olmadi. Çok maðduruz çok.;4;;;;4;4.5;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Fiyat ve performans olarak mükemmel bir ürün diyebilirim. Gayet kullanýþlý ve geniþ bölmelere sahip. Fotoðraflar da gözüktüðü gibi ince uzun bbir yapýda deðil. Gayet sessiz çalýþýyor. Gönül rahatlýðý ile tavsiye ederim.;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Buzdolabýný kulanýyorum ve çok güzel ayný ürün Arçelik ve Beko da  en az 600 TL daha pahali Arçelik servisi geldi kurdu kargo da eve kadar çýkardý  tavsiye ederim guzel bir ürün;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Altus markasý iyi marka aldýðým ürünler den memnunum servis konusunda da yardýmcý oluyorlar.tavsiye ederim alacaklara.;4;4;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;içi geniþ, soðutucu özelliði iyi. 7 senedir kullandýðým bu ürünün aynýsýný memnun kaldýðým için baþka bir arkadaþýma daha aldýk. tavsiye ederim;4;;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Tam bir fiyat performans canavari. 7 aydir kullaniyorum hic bi sýkýntý yasamadim;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;urunu 2 haftadir kullaniyorum. kapasitesi sogutmasi oldukca iyi.servis sag tarafinda 5 cm darbe oldugunu soyledi.ama sorun olmaz diye kurulumunu yaptirdim.fazla para vermeye gerek yok bizim sitede altus markasini fazlaca goruyorum.yerli mali yurdun mali tavsiye ederim;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Dolabý çok beðendim, iç hacim olarak geniþ ve soðutucusu gerçekten iyi. Bazý tereddütlerim vardý ama beklediðimden iyi çýktý soðutma o kadar iyi ki gerçekten þaþýrdým. Alacak herkese kesinlikle öneririm.;4;4;;;4;4.7;Olumsuz
 Buzdolabý;Altus AL-370 N A+ 465 lt No-Frost Buzdolabý;Teþekkür ederim;4;;;;4;4.7;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Markaya guven var ancak kahvaltilik gözü yok.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Bu fiyata bir BOSCH dolap adeta rüya önceki dolabimda ayný modele yakýn BOSCH'tu yalnýz bu daha sessiz ve kapý açýk ikazý var dondurucu-sogutucu bölümlerinin aydýnlatmasý mükemmel eski modelde dondurucu bölümünün aydinlatmasý yoktu iki olumsuz yönü dýþ arka tarafta siyah tente paneli var eski tip dolaplarda olduðu gibi o yüzden derinlik ölçüsüne 6-7cm daha ekleyin koyacaðýnýz alan hesabý yaparken,sýfýr derece kahvaltý çekmecesi yok.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;ürünü aldýktan 3 ay sonra deðerlendirme yapmak istedim evet ürün güzel  hatta baya iyi soðutuyor biz soðutucu bölümünde max soðutmayý hiç kullanmýyoruz kullanýrsanýz orasý buz tutar diyebilirim buzluk zaten çok geniþ ben o yüzden aldým buzluk bölümünden çok memnunum hacminden sanki daha geniþ bir dolap derinlik iyi kapak yere yakýn yazmýþlardý parmagýma çarpýyor falan yazmýþlardý bende bu tereddüt yapmýþtý fakat alakasý yokmuþ tamam kapak yere yakýn ama týrnak vs kopartmasý yada ayaganýzý oraya sýkýþtýrmanýz filan hiç alakasý yok bir kere bile ayagýmýza deymedi ben 10 binlik buzdolabýda alýrdým fakat buzluk  geniþti bu fiyata o yüzden bu riske girdim piþmanda degilim þuan;4;4;;;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Kapýnýn altý ayaða çarpýyor. Bunun dýþýnda genel olarak iyi.;4;;;;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Ürünü Pazartesi aldým, Cumartesi Horoz Lojistik eve getirdi ve Pazartesi servis çalýþtýrdý. Bugün 2. gün ve çok memnunum. Soðutucu ve dondurucu kýsmýnda led ýþýk var ve buzdolabýnýn içi çok güzel aydýnlanýyor. Buzdolabý eski buzdolabýmýza göre biraz daha derin. O nedenle daha fazla malzeme alýyor. Dolabýn altý alçak deðil. Servis elemaný ön sabit ayaklarý ayarladý, arkada tekerlekli ayaklar var. O nedenle kapaðý çekerken buzdolabý öne doðru gelebiliyor. Dondurucu kapaðýnda tek raf var ama alt ve üste takabilme seçeneði var, yani eksik gelme diye birþey yok. Kapý kolu yok, kapý açýk kalýnca uyarý sesi geliyor. Özetlemek gerekirse çok memnun kaldým. Ýyi ki almýþým. Teþekkürler hepsiburada.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Bu buzdolabýný yaklaþýk 2 haftadýr kullanýyorum, gayet memnunum, ürünün sipariþ verdiðim süreden itibaren Bosch satýcý tarafýndan arandým, müþteri memnuniyeti için gerçekten çok ilgilendiler, servis hemen geldi, teþekkür ederim.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Ürün gayet kullanýþlý dondurucu kýsmý beklediðimden daha kullanýþlý. Ayrýca ürün Bosch servisi aracýlýðýyla bizzat evime kadar ulaþtý. Ve ayný gün kullanmaya baþladým;4;4;;;4;4.6;Olumsuz
 Buzdolabý;Bosch KDN55NWF0N 485 lt No Frost Buzdolabý;Mükemmel tam zamanýnda ve hýzlý geldi;4;;;;4;4.6;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;harika renk teknoloji 4 kisilik aile için ideal;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Ürün çok güzel çok sessiz iç hacmi geniþ ama üründe geniþ almadan önce mutlaka ölçüleri ve koyacaðýnýz yerin ölçülerine bakýn derim;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Ürünü aldýðým firma verdiði sürede evime ulaþtýrdý..buzdolabýnýn içi bana küçük ve kullanýþlý gelmedi geri yollamak istemedim  ama görseydim almazdým sebzelik bölümü çok küçük ve kullanýssiz motoru o bölüme koyduklarý için.546 lt olmasýna raðmen bölmeler kullanýþsýz ve az..gelelim servise çok kötü ve programsizlar birgün önce arýyorsunuz yarýn geliriz diyip yarýn oluncada yetiþemedik diyip gelmiyorlar lakaitler.. servisin bir saati olur bunlarda yok saat!bütün gün hatta günlerce bekliyorsunuz..3 gün buzdolabý bahçede durdu nöbet bekledim..piþmanmiyim evet paranla rezillik deniyor buna...boshtan bulaþýk ve çamaþýr makinesi aldým servis süper bide arayýp memnun kaldýnýz mý diyorlar..LG pahalý kaliteli markaya kalitesiz hizmet..;4;4;;;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Kullaným alaný 79-80cm arasý olur mu olmaz mý diye düþündüm tam sýfýra sýfýr girdi. Çok memnunum, çok geniþ, eski dolaptaki ürünleri yenisine aktarýnca bayaðý dolapta yer açýldý. Zamanýnda teslim yapýldý. Eve kadar getirildi. 2 gün içinde kurulumu da yapýldý.;4;;;;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Görüntüsü harika. Parmak izi býrakmýyor. Dokunmatik tuþlarý çok hoþ. Wifi ile baðlanabiliyorsunuz. Boyu kýsa olmasýna raðmen içi çok geniþ. Derinlik olarak. Üstünde buzluk için bir çýkýntý var. Sessiz ve güzel çalýþýyor. Bunu beðenmiyen kiþiye hayret ederim.;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Ürün hasarlý geldi hiç ilgilenmedi kimseye ulasamadýk aldýhým satýcý hiç ilgili degil;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;ürün bugün geldi.gerçekten çok iyi bir cihaz ayrýca satýcý firma olarak elektronicshop'u tercih ettim satýþ ve satýþ sonrasý destekleri için kendilerine çok teþekkür ederim.;4;4;;;4;4.7;Olumsuz
 Buzdolabý;LG GN-H702HLHU 546 lt No-Frost Buzdolabý;Ýnanýlmaz sessiz, çok hýzlý soðutuyor. Wifi baðlantýsý ile sýcaklýk ayarý vs yapabiliyorsunuz ama bence çok gerekli bir özellik deðil.;4;;;;4;4.7;Olumsuz
 Buzdolabý;Dijitsu Db 100 Büro Tipi Mini Buzdolabý;güzel beðendim;4;4;4;4;4;4.3;Olumsuz
 Buzdolabý;Dijitsu Db 100 Büro Tipi Mini Buzdolabý;Ürünün ön kýsmýnda leke vardý.;4;4;4;4;4;4.3;Olumsuz
 Buzdolabý;Dijitsu Db 100 Büro Tipi Mini Buzdolabý;Cok ince adi bir buzdolabi almayin kutuyu actim arkasi ezik cikti cok ince sac ici plastik kalitesiz malzeme;4;4;;;4;4.3;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Ürün düþündüðüm gibi ses düzeyi ideal soðutmasý da gayet iyi.Simdilik gayet memnunum.;4;;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Çok kullanýþlý kibar elektrik sarfiyatý gayet az. Tavsiye ederim.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Fiyat performans ürünü;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Paketleme ve kargolama çok iyi beklenenden önce geldi teþekkürler;4;4;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Ürün Samsung yetkili servis tarafýndan kuruldu 1-2 kiþilik aileler için ideal;4;;;;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Guzeldi;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Samsung RT38K50AJWW/TR 401 lt No Frost Buzdolabý;Fena deðil, raflar biraz daha iyi oturuyor olabilirdi.;4;4;4;4;4;4.6;Olumsuz
 Buzdolabý;Altus Al 306 B 114 Lt Buzdolabý;büro için gayet güzel ve yeterli buzdolabý. benim iþimi gördü. sesi fazla yok. ben beðendim;4;4;;;4;4.8;Olumsuz
 Buzdolabý;Altus Al 306 B 114 Lt Buzdolabý;Kullanýþlý güzel görünüyor;4;;;;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Ürün gerçekten çok güzel, oldukça geniþ ve dýþýnda el izi olmuyor. Horoz lojistlikteki arkadaþlara ekstra teþekkür ederim. Güvenle alabilirsiniz.;4;4;4;4;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Ürün elimize sorunsuz ulaþtý. Arçelik servisi tarafýndan kuruldu. Ýc hacmi oldukça iyi. Çok memnunuz;4;4;4;4;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Bence gayet güzel beklentileri karþýlar cinsten;4;4;;;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Cook güzel 1haftada elimize ulastu ve cok saðlam bir buzdolabý;4;;;;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Buzdolabýnýn aldým, beklediðimden daha güzel kaliteli, saðlam paketlenmiþ hasarsýz geldi tekrar teþekkürler;4;4;4;4;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Teþekkürler, kargo hýzlý ürün kullanýþlý ve güzel;4;4;4;4;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Ürün ozelliklerine diyecek birþey yok harkülade tam bir fiyat performans ürünü. Ama kargo nerdeyse 1 ay sonra zor geldi kargoya puaným sýfýr.;4;4;;;4;4.8;Olumsuz
 Buzdolabý;Altus Alk 471 Nýx Buzdolabý;Ürün gayet güzel. Tavsiye ederim.;4;;;;4;4.8;Olumsuz
 Buzdolabý;Vestel SC470 A+ 470 lt Statik Buzdolabý;Nasýl 2 günde getirip kurdunuz tebrikler valla;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Vestel SC470 A+ 470 lt Statik Buzdolabý;Hýzlý teslimat güvenilir satýcý þimdilik güzel servis montajý yaptý çalýþtýrdýk;4;4;4;4;4;4.7;Olumsuz
 Buzdolabý;Vestel SC470 A+ 470 lt Statik Buzdolabý;Hiçbirþekilde sorun yaþamadým.;4;4;;;4;4.7;Olumsuz
 Buzdolabý;Vestel SC470 A+ 470 lt Statik Buzdolabý;1 ay oldu memnunuz.;4;;;;4;4.7;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Tek yaþayanlar için ideal;4;4;4;3;3.75;4.2;Olumsuz
 Buzdolabý;Vestfrost VF 1268 300 lt Statik Buzdolabý;Ürün tek kiþiyseniz ihtiyacýnýz fazlasýyla karþýlar. Ancak taþýma esnasýnda içindeki cam raflardan biri tuz buz olmuþ. Kurulum için servis 1 gün sonra hemen geldi. Kýrýlan rafý sipariþ ettiler. Bu arada gayet sessiz çalýþýyor ve iyi soðutuyor;4;4;4;3;3.75;4.2;Olumsuz
 Buzdolabý;Samsung RT46K6000WW/TR 468 lt No-Frost Buzdolabý;samsung markasýna güvendiðim için aldým þimdilik bir sýkýntý yok memnunum;4;4;4;3;3.75;4.6;Olumsuz
